index,stem,transmission_source,reflection_source,input_path,gt_path
5707,voc_syn_05707,2009_002525.png,2012_000025.png,blended/voc_syn_05707.png,transmission_layer/voc_syn_05707.png
5708,voc_syn_05708,2009_002527.png,2012_000027.png,blended/voc_syn_05708.png,transmission_layer/voc_syn_05708.png
5709,voc_syn_05709,2009_002530.png,2012_000028.png,blended/voc_syn_05709.png,transmission_layer/voc_syn_05709.png
5710,voc_syn_05710,2009_002531.png,2012_000029.png,blended/voc_syn_05710.png,transmission_layer/voc_syn_05710.png
5711,voc_syn_05711,2009_002532.png,2012_000030.png,blended/voc_syn_05711.png,transmission_layer/voc_syn_05711.png
5712,voc_syn_05712,2009_002535.png,2012_000031.png,blended/voc_syn_05712.png,transmission_layer/voc_syn_05712.png
5713,voc_syn_05713,2009_002536.png,2012_000032.png,blended/voc_syn_05713.png,transmission_layer/voc_syn_05713.png
5714,voc_syn_05714,2009_002537.png,2012_000035.png,blended/voc_syn_05714.png,transmission_layer/voc_syn_05714.png
5715,voc_syn_05715,2009_002539.png,2012_000036.png,blended/voc_syn_05715.png,transmission_layer/voc_syn_05715.png
5716,voc_syn_05716,2009_002546.png,2012_000042.png,blended/voc_syn_05716.png,transmission_layer/voc_syn_05716.png
5717,voc_syn_05717,2009_002549.png,2012_000044.png,blended/voc_syn_05717.png,transmission_layer/voc_syn_05717.png
5718,voc_syn_05718,2009_002552.png,2012_000045.png,blended/voc_syn_05718.png,transmission_layer/voc_syn_05718.png
5719,voc_syn_05719,2009_002556.png,2012_000049.png,blended/voc_syn_05719.png,transmission_layer/voc_syn_05719.png
5720,voc_syn_05720,2009_002557.png,2012_000051.png,blended/voc_syn_05720.png,transmission_layer/voc_syn_05720.png
5721,voc_syn_05721,2009_002558.png,2012_000055.png,blended/voc_syn_05721.png,transmission_layer/voc_syn_05721.png
5722,voc_syn_05722,2009_002559.png,2012_000056.png,blended/voc_syn_05722.png,transmission_layer/voc_syn_05722.png
5723,voc_syn_05723,2009_002561.png,2012_000058.png,blended/voc_syn_05723.png,transmission_layer/voc_syn_05723.png
5724,voc_syn_05724,2009_002562.png,2012_000059.png,blended/voc_syn_05724.png,transmission_layer/voc_syn_05724.png
5725,voc_syn_05725,2009_002563.png,2012_000060.png,blended/voc_syn_05725.png,transmission_layer/voc_syn_05725.png
5726,voc_syn_05726,2009_002565.png,2012_000065.png,blended/voc_syn_05726.png,transmission_layer/voc_syn_05726.png
5727,voc_syn_05727,2009_002567.png,2012_000067.png,blended/voc_syn_05727.png,transmission_layer/voc_syn_05727.png
5728,voc_syn_05728,2009_002568.png,2012_000069.png,blended/voc_syn_05728.png,transmission_layer/voc_syn_05728.png
5729,voc_syn_05729,2009_002569.png,2012_000070.png,blended/voc_syn_05729.png,transmission_layer/voc_syn_05729.png
5730,voc_syn_05730,2009_002570.png,2012_000072.png,blended/voc_syn_05730.png,transmission_layer/voc_syn_05730.png
5731,voc_syn_05731,2009_002571.png,2012_000074.png,blended/voc_syn_05731.png,transmission_layer/voc_syn_05731.png
5732,voc_syn_05732,2009_002573.png,2012_000083.png,blended/voc_syn_05732.png,transmission_layer/voc_syn_05732.png
5733,voc_syn_05733,2009_002577.png,2012_000084.png,blended/voc_syn_05733.png,transmission_layer/voc_syn_05733.png
5734,voc_syn_05734,2009_002579.png,2012_000085.png,blended/voc_syn_05734.png,transmission_layer/voc_syn_05734.png
5735,voc_syn_05735,2009_002584.png,2012_000086.png,blended/voc_syn_05735.png,transmission_layer/voc_syn_05735.png
5736,voc_syn_05736,2009_002585.png,2012_000087.png,blended/voc_syn_05736.png,transmission_layer/voc_syn_05736.png
5737,voc_syn_05737,2009_002586.png,2012_000089.png,blended/voc_syn_05737.png,transmission_layer/voc_syn_05737.png
5738,voc_syn_05738,2009_002588.png,2012_000100.png,blended/voc_syn_05738.png,transmission_layer/voc_syn_05738.png
5739,voc_syn_05739,2009_002591.png,2012_000102.png,blended/voc_syn_05739.png,transmission_layer/voc_syn_05739.png
5740,voc_syn_05740,2009_002592.png,2012_000104.png,blended/voc_syn_05740.png,transmission_layer/voc_syn_05740.png
5741,voc_syn_05741,2009_002594.png,2012_000105.png,blended/voc_syn_05741.png,transmission_layer/voc_syn_05741.png
5742,voc_syn_05742,2009_002595.png,2012_000106.png,blended/voc_syn_05742.png,transmission_layer/voc_syn_05742.png
5743,voc_syn_05743,2009_002597.png,2012_000108.png,blended/voc_syn_05743.png,transmission_layer/voc_syn_05743.png
5744,voc_syn_05744,2009_002599.png,2012_000113.png,blended/voc_syn_05744.png,transmission_layer/voc_syn_05744.png
5745,voc_syn_05745,2009_002604.png,2012_000114.png,blended/voc_syn_05745.png,transmission_layer/voc_syn_05745.png
5746,voc_syn_05746,2009_002607.png,2012_000122.png,blended/voc_syn_05746.png,transmission_layer/voc_syn_05746.png
5747,voc_syn_05747,2009_002608.png,2012_000123.png,blended/voc_syn_05747.png,transmission_layer/voc_syn_05747.png
5748,voc_syn_05748,2009_002609.png,2012_000125.png,blended/voc_syn_05748.png,transmission_layer/voc_syn_05748.png
5749,voc_syn_05749,2009_002611.png,2012_000126.png,blended/voc_syn_05749.png,transmission_layer/voc_syn_05749.png
5750,voc_syn_05750,2009_002613.png,2012_000127.png,blended/voc_syn_05750.png,transmission_layer/voc_syn_05750.png
5751,voc_syn_05751,2009_002614.png,2012_000132.png,blended/voc_syn_05751.png,transmission_layer/voc_syn_05751.png
5752,voc_syn_05752,2009_002615.png,2012_000136.png,blended/voc_syn_05752.png,transmission_layer/voc_syn_05752.png
5753,voc_syn_05753,2009_002616.png,2012_000137.png,blended/voc_syn_05753.png,transmission_layer/voc_syn_05753.png
5754,voc_syn_05754,2009_002618.png,2012_000138.png,blended/voc_syn_05754.png,transmission_layer/voc_syn_05754.png
5755,voc_syn_05755,2009_002621.png,2012_000139.png,blended/voc_syn_05755.png,transmission_layer/voc_syn_05755.png
5756,voc_syn_05756,2009_002624.png,2012_000142.png,blended/voc_syn_05756.png,transmission_layer/voc_syn_05756.png
5757,voc_syn_05757,2009_002625.png,2012_000144.png,blended/voc_syn_05757.png,transmission_layer/voc_syn_05757.png
5758,voc_syn_05758,2009_002626.png,2012_000145.png,blended/voc_syn_05758.png,transmission_layer/voc_syn_05758.png
5759,voc_syn_05759,2009_002628.png,2012_000150.png,blended/voc_syn_05759.png,transmission_layer/voc_syn_05759.png
5760,voc_syn_05760,2009_002632.png,2012_000152.png,blended/voc_syn_05760.png,transmission_layer/voc_syn_05760.png
5761,voc_syn_05761,2009_002634.png,2012_000154.png,blended/voc_syn_05761.png,transmission_layer/voc_syn_05761.png
5762,voc_syn_05762,2009_002635.png,2012_000156.png,blended/voc_syn_05762.png,transmission_layer/voc_syn_05762.png
5763,voc_syn_05763,2009_002638.png,2012_000160.png,blended/voc_syn_05763.png,transmission_layer/voc_syn_05763.png
5764,voc_syn_05764,2009_002645.png,2012_000162.png,blended/voc_syn_05764.png,transmission_layer/voc_syn_05764.png
5765,voc_syn_05765,2009_002649.png,2012_000166.png,blended/voc_syn_05765.png,transmission_layer/voc_syn_05765.png
5766,voc_syn_05766,2009_002651.png,2012_000168.png,blended/voc_syn_05766.png,transmission_layer/voc_syn_05766.png
5767,voc_syn_05767,2009_002652.png,2012_000169.png,blended/voc_syn_05767.png,transmission_layer/voc_syn_05767.png
5768,voc_syn_05768,2009_002659.png,2012_000171.png,blended/voc_syn_05768.png,transmission_layer/voc_syn_05768.png
5769,voc_syn_05769,2009_002662.png,2012_000172.png,blended/voc_syn_05769.png,transmission_layer/voc_syn_05769.png
5770,voc_syn_05770,2009_002663.png,2012_000174.png,blended/voc_syn_05770.png,transmission_layer/voc_syn_05770.png
5771,voc_syn_05771,2009_002665.png,2012_000176.png,blended/voc_syn_05771.png,transmission_layer/voc_syn_05771.png
5772,voc_syn_05772,2009_002667.png,2012_000177.png,blended/voc_syn_05772.png,transmission_layer/voc_syn_05772.png
5773,voc_syn_05773,2009_002668.png,2012_000180.png,blended/voc_syn_05773.png,transmission_layer/voc_syn_05773.png
5774,voc_syn_05774,2009_002669.png,2012_000184.png,blended/voc_syn_05774.png,transmission_layer/voc_syn_05774.png
5775,voc_syn_05775,2009_002670.png,2012_000185.png,blended/voc_syn_05775.png,transmission_layer/voc_syn_05775.png
5776,voc_syn_05776,2009_002671.png,2012_000187.png,blended/voc_syn_05776.png,transmission_layer/voc_syn_05776.png
5777,voc_syn_05777,2009_002673.png,2012_000190.png,blended/voc_syn_05777.png,transmission_layer/voc_syn_05777.png
5778,voc_syn_05778,2009_002674.png,2012_000192.png,blended/voc_syn_05778.png,transmission_layer/voc_syn_05778.png
5779,voc_syn_05779,2009_002675.png,2012_000195.png,blended/voc_syn_05779.png,transmission_layer/voc_syn_05779.png
5780,voc_syn_05780,2009_002676.png,2012_000198.png,blended/voc_syn_05780.png,transmission_layer/voc_syn_05780.png
5781,voc_syn_05781,2009_002680.png,2012_000204.png,blended/voc_syn_05781.png,transmission_layer/voc_syn_05781.png
5782,voc_syn_05782,2009_002681.png,2012_000206.png,blended/voc_syn_05782.png,transmission_layer/voc_syn_05782.png
5783,voc_syn_05783,2009_002683.png,2012_000207.png,blended/voc_syn_05783.png,transmission_layer/voc_syn_05783.png
5784,voc_syn_05784,2009_002684.png,2012_000212.png,blended/voc_syn_05784.png,transmission_layer/voc_syn_05784.png
5785,voc_syn_05785,2009_002685.png,2012_000214.png,blended/voc_syn_05785.png,transmission_layer/voc_syn_05785.png
5786,voc_syn_05786,2009_002687.png,2012_000217.png,blended/voc_syn_05786.png,transmission_layer/voc_syn_05786.png
5787,voc_syn_05787,2009_002688.png,2012_000218.png,blended/voc_syn_05787.png,transmission_layer/voc_syn_05787.png
5788,voc_syn_05788,2009_002689.png,2012_000219.png,blended/voc_syn_05788.png,transmission_layer/voc_syn_05788.png
5789,voc_syn_05789,2009_002695.png,2012_000220.png,blended/voc_syn_05789.png,transmission_layer/voc_syn_05789.png
5790,voc_syn_05790,2009_002697.png,2012_000222.png,blended/voc_syn_05790.png,transmission_layer/voc_syn_05790.png
5791,voc_syn_05791,2009_002698.png,2012_000227.png,blended/voc_syn_05791.png,transmission_layer/voc_syn_05791.png
5792,voc_syn_05792,2009_002703.png,2012_000229.png,blended/voc_syn_05792.png,transmission_layer/voc_syn_05792.png
5793,voc_syn_05793,2009_002704.png,2012_000237.png,blended/voc_syn_05793.png,transmission_layer/voc_syn_05793.png
5794,voc_syn_05794,2009_002705.png,2012_000241.png,blended/voc_syn_05794.png,transmission_layer/voc_syn_05794.png
5795,voc_syn_05795,2009_002708.png,2012_000242.png,blended/voc_syn_05795.png,transmission_layer/voc_syn_05795.png
5796,voc_syn_05796,2009_002710.png,2012_000245.png,blended/voc_syn_05796.png,transmission_layer/voc_syn_05796.png
5797,voc_syn_05797,2009_002711.png,2012_000247.png,blended/voc_syn_05797.png,transmission_layer/voc_syn_05797.png
5798,voc_syn_05798,2009_002713.png,2012_000249.png,blended/voc_syn_05798.png,transmission_layer/voc_syn_05798.png
5799,voc_syn_05799,2009_002714.png,2012_000255.png,blended/voc_syn_05799.png,transmission_layer/voc_syn_05799.png
5800,voc_syn_05800,2009_002715.png,2012_000261.png,blended/voc_syn_05800.png,transmission_layer/voc_syn_05800.png
5801,voc_syn_05801,2009_002717.png,2012_000262.png,blended/voc_syn_05801.png,transmission_layer/voc_syn_05801.png
5802,voc_syn_05802,2009_002719.png,2012_000264.png,blended/voc_syn_05802.png,transmission_layer/voc_syn_05802.png
5803,voc_syn_05803,2009_002725.png,2012_000265.png,blended/voc_syn_05803.png,transmission_layer/voc_syn_05803.png
5804,voc_syn_05804,2009_002727.png,2012_000266.png,blended/voc_syn_05804.png,transmission_layer/voc_syn_05804.png
5805,voc_syn_05805,2009_002728.png,2012_000267.png,blended/voc_syn_05805.png,transmission_layer/voc_syn_05805.png
5806,voc_syn_05806,2009_002733.png,2012_000268.png,blended/voc_syn_05806.png,transmission_layer/voc_syn_05806.png
5807,voc_syn_05807,2009_002734.png,2012_000272.png,blended/voc_syn_05807.png,transmission_layer/voc_syn_05807.png
5808,voc_syn_05808,2009_002739.png,2012_000273.png,blended/voc_syn_05808.png,transmission_layer/voc_syn_05808.png
5809,voc_syn_05809,2009_002741.png,2012_000275.png,blended/voc_syn_05809.png,transmission_layer/voc_syn_05809.png
5810,voc_syn_05810,2009_002743.png,2012_000276.png,blended/voc_syn_05810.png,transmission_layer/voc_syn_05810.png
5811,voc_syn_05811,2009_002744.png,2012_000278.png,blended/voc_syn_05811.png,transmission_layer/voc_syn_05811.png
5812,voc_syn_05812,2009_002746.png,2012_000279.png,blended/voc_syn_05812.png,transmission_layer/voc_syn_05812.png
5813,voc_syn_05813,2009_002749.png,2012_000281.png,blended/voc_syn_05813.png,transmission_layer/voc_syn_05813.png
5814,voc_syn_05814,2009_002752.png,2012_000282.png,blended/voc_syn_05814.png,transmission_layer/voc_syn_05814.png
5815,voc_syn_05815,2009_002753.png,2012_000286.png,blended/voc_syn_05815.png,transmission_layer/voc_syn_05815.png
5816,voc_syn_05816,2009_002754.png,2012_000288.png,blended/voc_syn_05816.png,transmission_layer/voc_syn_05816.png
5817,voc_syn_05817,2009_002755.png,2012_000289.png,blended/voc_syn_05817.png,transmission_layer/voc_syn_05817.png
5818,voc_syn_05818,2009_002758.png,2012_000291.png,blended/voc_syn_05818.png,transmission_layer/voc_syn_05818.png
5819,voc_syn_05819,2009_002759.png,2012_000292.png,blended/voc_syn_05819.png,transmission_layer/voc_syn_05819.png
5820,voc_syn_05820,2009_002762.png,2012_000294.png,blended/voc_syn_05820.png,transmission_layer/voc_syn_05820.png
5821,voc_syn_05821,2009_002763.png,2012_000295.png,blended/voc_syn_05821.png,transmission_layer/voc_syn_05821.png
5822,voc_syn_05822,2009_002764.png,2012_000296.png,blended/voc_syn_05822.png,transmission_layer/voc_syn_05822.png
5823,voc_syn_05823,2009_002765.png,2012_000298.png,blended/voc_syn_05823.png,transmission_layer/voc_syn_05823.png
5824,voc_syn_05824,2009_002770.png,2012_000300.png,blended/voc_syn_05824.png,transmission_layer/voc_syn_05824.png
5825,voc_syn_05825,2009_002771.png,2012_000303.png,blended/voc_syn_05825.png,transmission_layer/voc_syn_05825.png
5826,voc_syn_05826,2009_002772.png,2012_000308.png,blended/voc_syn_05826.png,transmission_layer/voc_syn_05826.png
5827,voc_syn_05827,2009_002774.png,2012_000310.png,blended/voc_syn_05827.png,transmission_layer/voc_syn_05827.png
5828,voc_syn_05828,2009_002778.png,2012_000311.png,blended/voc_syn_05828.png,transmission_layer/voc_syn_05828.png
5829,voc_syn_05829,2009_002779.png,2012_000312.png,blended/voc_syn_05829.png,transmission_layer/voc_syn_05829.png
5830,voc_syn_05830,2009_002780.png,2012_000314.png,blended/voc_syn_05830.png,transmission_layer/voc_syn_05830.png
5831,voc_syn_05831,2009_002784.png,2012_000316.png,blended/voc_syn_05831.png,transmission_layer/voc_syn_05831.png
5832,voc_syn_05832,2009_002789.png,2012_000323.png,blended/voc_syn_05832.png,transmission_layer/voc_syn_05832.png
5833,voc_syn_05833,2009_002790.png,2012_000327.png,blended/voc_syn_05833.png,transmission_layer/voc_syn_05833.png
5834,voc_syn_05834,2009_002791.png,2012_000329.png,blended/voc_syn_05834.png,transmission_layer/voc_syn_05834.png
5835,voc_syn_05835,2009_002792.png,2012_000330.png,blended/voc_syn_05835.png,transmission_layer/voc_syn_05835.png
5836,voc_syn_05836,2009_002798.png,2012_000335.png,blended/voc_syn_05836.png,transmission_layer/voc_syn_05836.png
5837,voc_syn_05837,2009_002799.png,2012_000336.png,blended/voc_syn_05837.png,transmission_layer/voc_syn_05837.png
5838,voc_syn_05838,2009_002800.png,2012_000337.png,blended/voc_syn_05838.png,transmission_layer/voc_syn_05838.png
5839,voc_syn_05839,2009_002806.png,2012_000338.png,blended/voc_syn_05839.png,transmission_layer/voc_syn_05839.png
5840,voc_syn_05840,2009_002807.png,2012_000339.png,blended/voc_syn_05840.png,transmission_layer/voc_syn_05840.png
5841,voc_syn_05841,2009_002808.png,2012_000347.png,blended/voc_syn_05841.png,transmission_layer/voc_syn_05841.png
5842,voc_syn_05842,2009_002809.png,2012_000351.png,blended/voc_syn_05842.png,transmission_layer/voc_syn_05842.png
5843,voc_syn_05843,2009_002813.png,2012_000358.png,blended/voc_syn_05843.png,transmission_layer/voc_syn_05843.png
5844,voc_syn_05844,2009_002814.png,2012_000363.png,blended/voc_syn_05844.png,transmission_layer/voc_syn_05844.png
5845,voc_syn_05845,2009_002816.png,2012_000364.png,blended/voc_syn_05845.png,transmission_layer/voc_syn_05845.png
5846,voc_syn_05846,2009_002817.png,2012_000365.png,blended/voc_syn_05846.png,transmission_layer/voc_syn_05846.png
5847,voc_syn_05847,2009_002820.png,2012_000366.png,blended/voc_syn_05847.png,transmission_layer/voc_syn_05847.png
5848,voc_syn_05848,2009_002824.png,2012_000368.png,blended/voc_syn_05848.png,transmission_layer/voc_syn_05848.png
5849,voc_syn_05849,2009_002827.png,2012_000369.png,blended/voc_syn_05849.png,transmission_layer/voc_syn_05849.png
5850,voc_syn_05850,2009_002830.png,2012_000371.png,blended/voc_syn_05850.png,transmission_layer/voc_syn_05850.png
5851,voc_syn_05851,2009_002831.png,2012_000374.png,blended/voc_syn_05851.png,transmission_layer/voc_syn_05851.png
5852,voc_syn_05852,2009_002833.png,2012_000375.png,blended/voc_syn_05852.png,transmission_layer/voc_syn_05852.png
5853,voc_syn_05853,2009_002835.png,2012_000376.png,blended/voc_syn_05853.png,transmission_layer/voc_syn_05853.png
5854,voc_syn_05854,2009_002836.png,2012_000378.png,blended/voc_syn_05854.png,transmission_layer/voc_syn_05854.png
5855,voc_syn_05855,2009_002837.png,2012_000379.png,blended/voc_syn_05855.png,transmission_layer/voc_syn_05855.png
5856,voc_syn_05856,2009_002838.png,2012_000380.png,blended/voc_syn_05856.png,transmission_layer/voc_syn_05856.png
5857,voc_syn_05857,2009_002841.png,2012_000381.png,blended/voc_syn_05857.png,transmission_layer/voc_syn_05857.png
5858,voc_syn_05858,2009_002842.png,2012_000382.png,blended/voc_syn_05858.png,transmission_layer/voc_syn_05858.png
5859,voc_syn_05859,2009_002844.png,2012_000384.png,blended/voc_syn_05859.png,transmission_layer/voc_syn_05859.png
5860,voc_syn_05860,2009_002845.png,2012_000386.png,blended/voc_syn_05860.png,transmission_layer/voc_syn_05860.png
5861,voc_syn_05861,2009_002847.png,2012_000389.png,blended/voc_syn_05861.png,transmission_layer/voc_syn_05861.png
5862,voc_syn_05862,2009_002849.png,2012_000390.png,blended/voc_syn_05862.png,transmission_layer/voc_syn_05862.png
5863,voc_syn_05863,2009_002853.png,2012_000394.png,blended/voc_syn_05863.png,transmission_layer/voc_syn_05863.png
5864,voc_syn_05864,2009_002855.png,2012_000398.png,blended/voc_syn_05864.png,transmission_layer/voc_syn_05864.png
5865,voc_syn_05865,2009_002856.png,2012_000401.png,blended/voc_syn_05865.png,transmission_layer/voc_syn_05865.png
5866,voc_syn_05866,2009_002862.png,2012_000402.png,blended/voc_syn_05866.png,transmission_layer/voc_syn_05866.png
5867,voc_syn_05867,2009_002865.png,2012_000405.png,blended/voc_syn_05867.png,transmission_layer/voc_syn_05867.png
5868,voc_syn_05868,2009_002867.png,2012_000409.png,blended/voc_syn_05868.png,transmission_layer/voc_syn_05868.png
5869,voc_syn_05869,2009_002869.png,2012_000410.png,blended/voc_syn_05869.png,transmission_layer/voc_syn_05869.png
5870,voc_syn_05870,2009_002872.png,2012_000413.png,blended/voc_syn_05870.png,transmission_layer/voc_syn_05870.png
5871,voc_syn_05871,2009_002876.png,2012_000415.png,blended/voc_syn_05871.png,transmission_layer/voc_syn_05871.png
5872,voc_syn_05872,2009_002877.png,2012_000416.png,blended/voc_syn_05872.png,transmission_layer/voc_syn_05872.png
5873,voc_syn_05873,2009_002879.png,2012_000419.png,blended/voc_syn_05873.png,transmission_layer/voc_syn_05873.png
5874,voc_syn_05874,2009_002882.png,2012_000426.png,blended/voc_syn_05874.png,transmission_layer/voc_syn_05874.png
5875,voc_syn_05875,2009_002883.png,2012_000427.png,blended/voc_syn_05875.png,transmission_layer/voc_syn_05875.png
5876,voc_syn_05876,2009_002885.png,2012_000432.png,blended/voc_syn_05876.png,transmission_layer/voc_syn_05876.png
5877,voc_syn_05877,2009_002887.png,2012_000434.png,blended/voc_syn_05877.png,transmission_layer/voc_syn_05877.png
5878,voc_syn_05878,2009_002888.png,2012_000435.png,blended/voc_syn_05878.png,transmission_layer/voc_syn_05878.png
5879,voc_syn_05879,2009_002890.png,2012_000436.png,blended/voc_syn_05879.png,transmission_layer/voc_syn_05879.png
5880,voc_syn_05880,2009_002893.png,2012_000441.png,blended/voc_syn_05880.png,transmission_layer/voc_syn_05880.png
5881,voc_syn_05881,2009_002894.png,2012_000442.png,blended/voc_syn_05881.png,transmission_layer/voc_syn_05881.png
5882,voc_syn_05882,2009_002897.png,2012_000446.png,blended/voc_syn_05882.png,transmission_layer/voc_syn_05882.png
5883,voc_syn_05883,2009_002898.png,2012_000454.png,blended/voc_syn_05883.png,transmission_layer/voc_syn_05883.png
5884,voc_syn_05884,2009_002901.png,2012_000455.png,blended/voc_syn_05884.png,transmission_layer/voc_syn_05884.png
5885,voc_syn_05885,2009_002902.png,2012_000458.png,blended/voc_syn_05885.png,transmission_layer/voc_syn_05885.png
5886,voc_syn_05886,2009_002908.png,2012_000460.png,blended/voc_syn_05886.png,transmission_layer/voc_syn_05886.png
5887,voc_syn_05887,2009_002912.png,2012_000461.png,blended/voc_syn_05887.png,transmission_layer/voc_syn_05887.png
5888,voc_syn_05888,2009_002914.png,2012_000464.png,blended/voc_syn_05888.png,transmission_layer/voc_syn_05888.png
5889,voc_syn_05889,2009_002918.png,2012_000465.png,blended/voc_syn_05889.png,transmission_layer/voc_syn_05889.png
5890,voc_syn_05890,2009_002921.png,2012_000466.png,blended/voc_syn_05890.png,transmission_layer/voc_syn_05890.png
5891,voc_syn_05891,2009_002925.png,2012_000467.png,blended/voc_syn_05891.png,transmission_layer/voc_syn_05891.png
5892,voc_syn_05892,2009_002928.png,2012_000471.png,blended/voc_syn_05892.png,transmission_layer/voc_syn_05892.png
5893,voc_syn_05893,2009_002932.png,2012_000473.png,blended/voc_syn_05893.png,transmission_layer/voc_syn_05893.png
5894,voc_syn_05894,2009_002933.png,2012_000475.png,blended/voc_syn_05894.png,transmission_layer/voc_syn_05894.png
5895,voc_syn_05895,2009_002935.png,2012_000481.png,blended/voc_syn_05895.png,transmission_layer/voc_syn_05895.png
5896,voc_syn_05896,2009_002936.png,2012_000483.png,blended/voc_syn_05896.png,transmission_layer/voc_syn_05896.png
5897,voc_syn_05897,2009_002937.png,2012_000485.png,blended/voc_syn_05897.png,transmission_layer/voc_syn_05897.png
5898,voc_syn_05898,2009_002938.png,2012_000486.png,blended/voc_syn_05898.png,transmission_layer/voc_syn_05898.png
5899,voc_syn_05899,2009_002940.png,2012_000489.png,blended/voc_syn_05899.png,transmission_layer/voc_syn_05899.png
5900,voc_syn_05900,2009_002941.png,2012_000491.png,blended/voc_syn_05900.png,transmission_layer/voc_syn_05900.png
5901,voc_syn_05901,2009_002946.png,2012_000492.png,blended/voc_syn_05901.png,transmission_layer/voc_syn_05901.png
5902,voc_syn_05902,2009_002947.png,2012_000494.png,blended/voc_syn_05902.png,transmission_layer/voc_syn_05902.png
5903,voc_syn_05903,2009_002952.png,2012_000500.png,blended/voc_syn_05903.png,transmission_layer/voc_syn_05903.png
5904,voc_syn_05904,2009_002954.png,2012_000506.png,blended/voc_syn_05904.png,transmission_layer/voc_syn_05904.png
5905,voc_syn_05905,2009_002955.png,2012_000509.png,blended/voc_syn_05905.png,transmission_layer/voc_syn_05905.png
5906,voc_syn_05906,2009_002957.png,2012_000510.png,blended/voc_syn_05906.png,transmission_layer/voc_syn_05906.png
5907,voc_syn_05907,2009_002958.png,2012_000512.png,blended/voc_syn_05907.png,transmission_layer/voc_syn_05907.png
5908,voc_syn_05908,2009_002961.png,2012_000513.png,blended/voc_syn_05908.png,transmission_layer/voc_syn_05908.png
5909,voc_syn_05909,2009_002962.png,2012_000515.png,blended/voc_syn_05909.png,transmission_layer/voc_syn_05909.png
5910,voc_syn_05910,2009_002967.png,2012_000516.png,blended/voc_syn_05910.png,transmission_layer/voc_syn_05910.png
5911,voc_syn_05911,2009_002971.png,2012_000517.png,blended/voc_syn_05911.png,transmission_layer/voc_syn_05911.png
5912,voc_syn_05912,2009_002972.png,2012_000518.png,blended/voc_syn_05912.png,transmission_layer/voc_syn_05912.png
5913,voc_syn_05913,2009_002975.png,2012_000521.png,blended/voc_syn_05913.png,transmission_layer/voc_syn_05913.png
5914,voc_syn_05914,2009_002976.png,2012_000523.png,blended/voc_syn_05914.png,transmission_layer/voc_syn_05914.png
5915,voc_syn_05915,2009_002977.png,2012_000524.png,blended/voc_syn_05915.png,transmission_layer/voc_syn_05915.png
5916,voc_syn_05916,2009_002978.png,2012_000529.png,blended/voc_syn_05916.png,transmission_layer/voc_syn_05916.png
5917,voc_syn_05917,2009_002982.png,2012_000532.png,blended/voc_syn_05917.png,transmission_layer/voc_syn_05917.png
5918,voc_syn_05918,2009_002983.png,2012_000534.png,blended/voc_syn_05918.png,transmission_layer/voc_syn_05918.png
5919,voc_syn_05919,2009_002984.png,2012_000536.png,blended/voc_syn_05919.png,transmission_layer/voc_syn_05919.png
5920,voc_syn_05920,2009_002985.png,2012_000539.png,blended/voc_syn_05920.png,transmission_layer/voc_syn_05920.png
5921,voc_syn_05921,2009_002986.png,2012_000544.png,blended/voc_syn_05921.png,transmission_layer/voc_syn_05921.png
5922,voc_syn_05922,2009_002988.png,2012_000545.png,blended/voc_syn_05922.png,transmission_layer/voc_syn_05922.png
5923,voc_syn_05923,2009_002990.png,2012_000548.png,blended/voc_syn_05923.png,transmission_layer/voc_syn_05923.png
5924,voc_syn_05924,2009_002993.png,2012_000550.png,blended/voc_syn_05924.png,transmission_layer/voc_syn_05924.png
5925,voc_syn_05925,2009_002995.png,2012_000552.png,blended/voc_syn_05925.png,transmission_layer/voc_syn_05925.png
5926,voc_syn_05926,2009_002998.png,2012_000553.png,blended/voc_syn_05926.png,transmission_layer/voc_syn_05926.png
5927,voc_syn_05927,2009_002999.png,2012_000554.png,blended/voc_syn_05927.png,transmission_layer/voc_syn_05927.png
5928,voc_syn_05928,2009_003000.png,2012_000555.png,blended/voc_syn_05928.png,transmission_layer/voc_syn_05928.png
5929,voc_syn_05929,2009_003002.png,2012_000556.png,blended/voc_syn_05929.png,transmission_layer/voc_syn_05929.png
5930,voc_syn_05930,2009_003003.png,2012_000558.png,blended/voc_syn_05930.png,transmission_layer/voc_syn_05930.png
5931,voc_syn_05931,2009_003005.png,2012_000559.png,blended/voc_syn_05931.png,transmission_layer/voc_syn_05931.png
5932,voc_syn_05932,2009_003006.png,2012_000562.png,blended/voc_syn_05932.png,transmission_layer/voc_syn_05932.png
5933,voc_syn_05933,2009_003010.png,2012_000565.png,blended/voc_syn_05933.png,transmission_layer/voc_syn_05933.png
5934,voc_syn_05934,2009_003012.png,2012_000567.png,blended/voc_syn_05934.png,transmission_layer/voc_syn_05934.png
5935,voc_syn_05935,2009_003013.png,2012_000572.png,blended/voc_syn_05935.png,transmission_layer/voc_syn_05935.png
5936,voc_syn_05936,2009_003018.png,2012_000576.png,blended/voc_syn_05936.png,transmission_layer/voc_syn_05936.png
5937,voc_syn_05937,2009_003019.png,2012_000583.png,blended/voc_syn_05937.png,transmission_layer/voc_syn_05937.png
5938,voc_syn_05938,2009_003020.png,2012_000586.png,blended/voc_syn_05938.png,transmission_layer/voc_syn_05938.png
